name_base_id,name_base,sphere_key,category,gender,name,name_qid,source_dataset,source_license
8,Roman,base_8,mythology,female,Antevorta,Q1250207,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Antoninus Pius,Q1429,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Anxur,Q26690196,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Apollo,Q900649,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,unknown,Apotropaei,Q25338401,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,unknown,Appias,Q56036020,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Aquilon,Q2859290,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Arrian,Q31845,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Ascanius,Q655566,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Athanasius of Alexandria,Q44024,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Augustine of Hippo,Q8018,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Augustus,Q1405,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Aulus Terentius Varro,Q141723,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Auster,Q611138,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Aëtius of Antioch,Q16442,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Balbinus,Q1805,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Bellona,Q207234,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Bona Dea,Q724896,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Caca,Q1024984,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Cacus,Q754686,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Caligula,Q1409,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,unknown,Capricornus,Q11294655,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Capys,Q20018046,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Caracalla,Q1446,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Caritas,Q128715023,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Catiline,Q75826,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Cicero,Q1541,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Cissonius,Q1093253,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Claudius,Q1411,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Clement I,Q42887,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Cloacina,Q2879107,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Commodus,Q1434,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Constantine the Great,Q8413,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Cornelius Nepos,Q109594,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Cybele,Q188236,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Cyril of Alexandria,Q44079,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Decius,Q1830,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Deiopea,Q3704814,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Deverra,Q3025430,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Didius Julianus,Q1440,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Dies,Q18206465,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Diocletian,Q43107,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Diogenes Laërtius,Q59138,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Disciplina,Q3495260,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Domitian,Q1423,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Domitius Marsus,Q8809,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Edusa,Q3622563,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Elagabalus,Q1762,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,female,Engratia,Q32313,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Eusebius of Caesarea,Q142999,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Falacer,Q3738525,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,female,Faustina,Q63533,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Flavius Victor,Q18874,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Flora,Q209644,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Forculus,Q18548363,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Gaius Cornelius Gallus,Q8825,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Gaius Julius Iullus,Q138217,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Gaius Maecenas,Q8833,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Gaius Maecenas Melissus,Q8800,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Gaius Mucius Scaevola,Q312660,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Gaius Valgius Rufus,Q8817,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Galba,Q1414,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Galen,Q8778,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Garamantis,Q1493870,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Gnaeus Domitius Calvinus,Q63447,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Gordian I,Q1782,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Gordian II,Q1803,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Gordian III,Q1812,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Gregory of Nazianzus,Q44011,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Hadrian,Q1427,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Hercules,Q240679,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Horace,Q6197,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Iapyx,Q1180888,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Ignatius of Antioch,Q44170,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Josephus,Q134461,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Jovian,Q34074,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,female,Julia the Elder,Q2259,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Julian,Q33941,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Julius Caesar,Q1048,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Julius I,Q103101,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Julius Nepos,Q103860,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Junius Rusticus,Q18999,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Juturna,Q139448,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Latinus,Q779406,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Lavinia,Q1137364,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Lawrence of Rome,Q17590,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Leo I,Q43954,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Liber,Q1145491,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Libera,Q2633166,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Linus,Q47144,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Lucifer,Q4270105,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Lucius Domitius Ahenobarbus,Q120122,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Lucius Neratius Priscus,Q63389,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Lucius Tarutius Firmanus,Q138724,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Lucius Varius Rufus,Q8820,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Lucius Verus,Q1433,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Macarius of Egypt,Q43920,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Macrinus,Q1752,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Marcellus I,Q102131,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Marcus Aurelius,Q1430,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Marcus Fulvius Paetinus,Q135279,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Mark Antony,Q51673,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Mark the Evangelist,Q31966,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Martial,Q2098,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Maximinus Thrax,Q1777,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Mellona,Q3142105,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Mercury,Q1150,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Nero,Q1413,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Nerva,Q1424,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Numitor,Q660623,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Ocnus,Q1929263,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Otho,Q1416,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Ovid,Q7198,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,unknown,Owl of Athena,Q1196035,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,unknown,Pales,Q654604,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Paul the Apostle,Q9200,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Pavor,Q12137419,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Pax,Q1132674,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Pertinax,Q1436,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Philip the Arab,Q1817,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Philotis,Q7186297,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Phlegon of Tralles,Q138531,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Plautus,Q47160,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Pliny the Elder,Q82778,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Plotius Tucca,Q6184,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Plutarch,Q41523,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Pontius Pilatus,Q17131,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Procas,Q887384,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Propertius,Q8827,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Pseudo-Marius,Q110659,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Ptolemy,Q34943,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Pupienus,Q1797,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Quinctilius Varus,Q8808,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Quintus Curtius Rufus,Q5959,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,unknown,Rediculus,Q7305935,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Remmius Palaemon,Q24548,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Remus,Q1242632,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Rhea Silvia,Q219936,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,unknown,Robigus,Q10752043,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Roma,Q953033,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Romulus,Q2186,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,female,Saint Afra,Q114845,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,female,Saint Cecilia,Q80513,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Sallust,Q7170,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Scipio Aemilianus,Q2307,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Scipio Africanus,Q2253,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Seneca,Q2054,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Septimius Severus,Q1442,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Severus,Q46814,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Severus Alexander,Q1769,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Soter,Q101280,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Suadela,Q1459682,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,unknown,Subruncinator,Q3502626,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Suetonius,Q10133,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Tacitus,Q2161,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Theodore of Amasea,Q37599,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Thomas the Apostle,Q43669,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Tiberinus,Q937512,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Tiberius,Q1407,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Tibullus,Q109598,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Tiburtus,Q3528137,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Titus,Q1421,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Titus Calidius Severus,Q122437,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Titus Livius,Q2039,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,unknown,Tosco,Q3995887,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Trajan,Q1425,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,female,Valeria Maximilla,Q45535,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Vegetius,Q4298,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Vertumnus,Q374311,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Vespasian,Q1419,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Virgil,Q1398,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,male,Visidianus,Q2528300,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,ancient_person,male,Vitellius,Q1417,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
8,Roman,base_8,mythology,female,Voluptas,Q651660,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
11,Chinese,base_11,mythology,female,Chang'e,Q466462,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
11,Chinese,base_11,mythology,male,Fuxi,Q236972,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
11,Chinese,base_11,mythology,male,Jade Emperor,Q860434,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
11,Chinese,base_11,mythology,male,Nezha,Q547105,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
11,Chinese,base_11,mythology,female,Nüwa,Q641632,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
11,Chinese,base_11,mythology,male,Sun Wukong,Q11773777,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
11,Chinese,base_11,mythology,male,Yellow Emperor,Q29201,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,female,Adakayanushitakikihime,Q133260613,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,male,Ahashima,Q13275856,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,unknown,Aizu-hime-no-Kami,Q56350355,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,female,Amamikatsuhime no Mikoto,Q106160485,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,male,Amanosakitama no Mikoto,Q106241395,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,female,Ame no Hiratome,Q85879124,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,male,Ame no Ikutama,Q97184246,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,male,Ame no Mikemochi,Q110064530,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,male,Ame no Mikudaru,Q110120205,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,male,Ame no Tomi,Q24899653,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,male,Ame-no-Hibaraooshinadomi-no-Kami,Q60996386,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,male,Ame-no-Oshikumone,Q91088537,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,female,Ame-no-Tsudoechine,Q55533659,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,unknown,Ashinataka-no-Kami,Q55533749,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,male,Ashinazuchi,Q109554668,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,unknown,Atago Gongen,Q1101132,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,unknown,Chikatō-no-Kami,Q38276367,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,unknown,Chimata-no-Kami,Q24887893,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,unknown,Chimyō Gongen,Q11514781,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,male,Eighty Gods,Q65249011,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,male,Fuha-no-Mojikunusunu,Q65266248,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,male,Fukabuchi-no-Mizuyarehana,Q65272471,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,male,Funozuno,Q65266238,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,male,Furutama,Q106241380,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,female,Futemimi,Q65266228,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,unknown,Hachiōji Gongen,Q11391615,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,unknown,Hakone Gongen,Q11603375,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,unknown,Hakusan Gongen,Q11579578,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,male,Hayaakitsuhiko,Q116026335,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,female,Hayaakitsuhime,Q116026336,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,female,Hikawa-hime,Q65270244,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,male,Hikokamiwake-no-Mikoto,Q70537095,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,female,Himegami,Q22070227,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,unknown,Himuro Gongen,Q134844607,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
12,Japanese,base_12,mythology,female,Hinarashibime,Q135330162,CC0-WIKIDATA-MYTHIC-ANCIENT,CC0-1.0
